date,temp_max,temp_min,temp_mean,apparent_temp_max,apparent_temp_min,precipitation,rain,snowfall,wind_max,wind_mean,weather_code,is_forecast,ideal_temp,temp_score,rain_score,wind_score,sunshine_percentage,snow_bonus,nice_day_score,nice_day_label,heavy_rain,sunny_day,outdoor_score,comfort_score_v2,rain_score_v2,wind_score_v2,hazard_factor,nice_day_score_v2,nice_day_label_v2,outdoor_score_v2
01-01-20,-0.6,-4.8,-2.4,-5.9,-9.1,0.6,0.0,0.42,22.4,14.2,71,False,0,88.0,97.6,75.2,7.969704132999745,0,58.6,Average,False,False,56.1,0.0,100.0,100.0,1.0,41.6,Average,3.2
02-01-20,-1.4,-8.6,-4.9,-5.2,-13.0,0.0,0.0,0.0,10.5,7.4,3,False,0,75.5,100.0,99.0,88.17565545004946,0,84.0,Nice,False,True,86.6,0.0,100.0,100.0,1.0,57.6,Average,35.3
03-01-20,2.2,-7.1,-2.1,-1.5,-11.3,0.0,0.0,0.0,6.4,3.6,2,False,0,89.5,100.0,100.0,97.88331850988101,0,93.1,Excellent,False,True,95.5,14.0,100.0,100.0,1.0,65.2,Pleasant,47.6
04-01-20,2.4,-4.0,-0.7,-1.7,-7.9,0.1,0.0,0.07,9.3,4.7,71,False,0,96.5,99.6,100.0,68.8978673775408,0,85.7,Nice,False,False,86.3,13.2,100.0,100.0,1.0,59.1,Average,35.5
05-01-20,-1.0,-3.5,-2.2,-4.2,-8.6,4.3,0.0,3.01,18.2,12.9,73,False,0,89.0,82.8,83.6,24.46078346477148,10,63.5,Pleasant,False,False,61.7,3.2,100.0,100.0,1.0,46.2,Average,11.7
06-01-20,-2.4,-5.9,-3.8,-6.9,-9.7,1.3,0.0,0.91,19.1,10.5,71,False,0,81.0,94.8,81.8,6.649914637541008,0,55.5,Average,False,False,53.4,0.0,100.0,100.0,1.0,41.3,Average,2.7
07-01-20,-1.8,-10.0,-6.2,-5.9,-14.6,0.0,0.0,0.0,8.8,4.3,3,False,0,69.0,100.0,100.0,95.6800670001,0,84.1,Nice,False,True,87.4,0.0,100.0,100.0,1.0,59.1,Average,38.3
08-01-20,-0.7,-8.9,-5.1,-4.2,-12.3,0.0,0.0,0.0,6.1,2.2,3,False,0,74.5,100.0,100.0,97.93126973064861,0,87.1,Nice,False,True,90.2,3.2,100.0,100.0,1.0,60.9,Pleasant,41.1
09-01-20,-0.3,-8.5,-4.5,-3.8,-12.6,0.1,0.0,0.07,5.5,3.1,71,False,0,77.5,99.6,100.0,74.76723092980707,0,80.1,Nice,False,True,82.0,4.8,100.0,100.0,1.0,56.9,Average,32.8
10-01-20,6.1,-5.1,0.6,3.2,-8.4,0.0,0.0,0.0,5.3,2.8,3,False,0,97.0,100.0,100.0,97.95255808948548,0,96.1,Excellent,False,True,98.1,32.8,100.0,100.0,1.0,72.7,Pleasant,58.9
11-01-20,3.6,-2.7,0.3,0.3,-6.2,0.0,0.0,0.0,8.1,5.5,3,False,0,98.5,100.0,100.0,90.65730831363258,0,94.1,Excellent,False,True,95.7,21.2,100.0,100.0,1.0,66.6,Pleasant,49.0
12-01-20,3.5,-3.4,0.0,0.8,-7.1,0.0,0.0,0.0,6.3,3.9,3,False,0,100.0,100.0,100.0,76.39690246180876,0,89.7,Nice,False,True,90.6,23.2,100.0,100.0,1.0,64.6,Pleasant,44.5
13-01-20,2.0,-4.4,-1.7,-1.0,-8.2,0.0,0.0,0.0,6.1,3.7,3,False,0,91.5,100.0,100.0,97.9860263952718,0,93.9,Excellent,False,True,96.2,16.0,100.0,100.0,1.0,66.0,Pleasant,48.8
14-01-20,2.9,-4.9,-1.7,-0.5,-8.4,0.0,0.0,0.0,5.9,2.3,3,False,0,91.5,100.0,100.0,97.99809022884983,0,93.9,Excellent,False,True,96.2,18.0,100.0,100.0,1.0,66.8,Pleasant,50.0
15-01-20,2.7,-6.6,-1.1,-0.4,-10.7,0.0,0.0,0.0,7.0,2.7,0,False,0,94.5,100.0,100.0,98.01105825388154,0,95.1,Excellent,False,True,97.3,18.4,100.0,100.0,1.0,67.0,Pleasant,50.2
16-01-20,5.2,-5.0,-0.3,1.5,-8.8,0.0,0.0,0.0,7.7,2.8,0,False,0,98.5,100.0,100.0,97.93284296604229,0,96.7,Excellent,False,True,98.6,26.0,100.0,100.0,1.0,70.0,Pleasant,54.8
17-01-20,2.4,-4.7,-1.6,-1.0,-8.6,0.0,0.0,0.0,7.6,4.2,2,False,0,92.0,100.0,100.0,97.83015656132801,0,94.0,Excellent,False,True,96.3,16.0,100.0,100.0,1.0,66.0,Pleasant,48.7
18-01-20,10.2,-5.8,0.0,6.1,-10.2,0.0,0.0,0.0,10.3,5.1,0,False,0,100.0,100.0,99.4,97.72055934694353,0,97.2,Excellent,False,True,99.0,44.4,100.0,100.0,1.0,77.3,Nice,65.7
19-01-20,0.3,-7.0,-4.3,-3.6,-10.8,0.0,0.0,0.0,9.0,4.0,3,False,0,78.5,100.0,100.0,97.60442165827287,0,88.6,Nice,False,True,91.5,5.6,100.0,100.0,1.0,61.8,Pleasant,42.4
20-01-20,-1.5,-7.4,-4.6,-5.3,-11.4,0.0,0.0,0.0,7.9,5.7,3,False,0,77.0,100.0,100.0,78.29284231822068,0,81.2,Nice,False,True,83.3,0.0,100.0,100.0,1.0,55.7,Average,31.3
21-01-20,-1.5,-6.0,-4.6,-5.3,-9.5,0.0,0.0,0.0,9.2,5.3,3,False,0,77.0,100.0,100.0,48.4547199374695,0,70.8,Pleasant,False,False,71.3,0.0,100.0,100.0,1.0,49.7,Average,19.4
22-01-20,1.8,-5.9,-3.5,-2.2,-9.9,0.0,0.0,0.0,10.4,5.1,3,False,0,82.5,100.0,99.2,96.71826566238877,0,89.8,Nice,False,True,92.5,11.2,100.0,100.0,1.0,63.8,Pleasant,45.4
23-01-20,0.3,-4.6,-2.3,-6.3,-10.0,0.1,0.0,0.14,25.4,17.9,71,False,0,88.5,99.6,69.2,14.731028102011942,0,61.0,Pleasant,False,False,58.7,0.0,100.0,100.0,1.0,42.9,Average,5.9
24-01-20,3.6,-6.3,-1.5,-0.1,-10.0,0.0,0.0,0.0,8.5,2.8,2,False,0,92.5,100.0,100.0,95.92936756195809,0,93.6,Excellent,False,True,95.7,19.6,100.0,100.0,1.0,67.0,Pleasant,50.1
25-01-20,6.4,-5.5,0.8,2.9,-10.4,0.0,0.0,0.0,9.8,5.3,3,False,0,96.0,100.0,100.0,94.38173525136585,0,94.4,Excellent,False,True,96.4,31.6,100.0,100.0,1.0,71.5,Pleasant,56.7
26-01-20,7.6,-1.3,2.4,5.2,-4.4,0.0,0.0,0.0,6.0,3.8,3,False,0,88.0,100.0,100.0,68.03277413089043,0,82.0,Nice,False,False,83.0,40.8,100.0,100.0,1.0,69.9,Pleasant,51.7
27-01-20,5.9,-1.5,2.1,3.3,-4.9,0.0,0.0,0.0,7.9,3.6,3,False,0,89.5,100.0,100.0,68.62517021081291,0,82.8,Nice,False,False,83.8,33.2,100.0,100.0,1.0,67.0,Pleasant,47.4
28-01-20,4.6,-1.8,1.3,1.7,-4.6,0.0,0.0,0.0,7.6,4.1,3,False,0,93.5,100.0,100.0,74.90059299288659,0,86.6,Nice,False,True,87.7,26.8,100.0,100.0,1.0,65.7,Pleasant,46.0
29-01-20,3.0,-2.5,0.6,-0.5,-5.9,4.9,2.3,1.82,20.4,10.9,75,False,0,97.0,80.4,79.2,45.331423369964796,10,73.3,Pleasant,False,False,72.1,18.0,90.0,100.0,1.0,53.3,Average,26.0
30-01-20,2.1,-4.0,-0.7,-3.5,-8.3,0.9,0.0,0.63,21.3,12.1,71,False,0,96.5,96.4,77.4,40.319455264144956,0,73.4,Pleasant,False,False,72.1,6.0,100.0,100.0,1.0,50.5,Average,19.7
31-01-20,6.0,-2.0,1.7,2.8,-5.4,3.9,3.9,0.0,16.8,6.1,61,False,0,91.5,84.4,86.4,48.875282762780884,0,73.3,Pleasant,False,False,72.9,31.2,75.0,100.0,1.0,54.8,Average,28.7
01-02-20,8.9,1.9,4.5,6.5,-1.1,1.3,1.3,0.0,13.7,7.3,51,False,2,87.5,94.8,92.6,23.17223483063295,0,64.7,Pleasant,False,False,63.4,46.0,90.0,100.0,1.0,60.0,Pleasant,33.2
02-02-20,9.4,0.4,4.2,6.7,-2.6,0.6,0.6,0.0,14.3,8.7,51,False,2,89.0,97.6,91.4,82.45193471149439,0,86.4,Nice,False,True,87.9,46.8,90.0,100.0,1.0,72.2,Pleasant,55.0
03-02-20,8.0,1.6,4.8,3.8,-2.4,8.6,8.6,0.0,26.1,15.6,61,False,2,86.0,65.6,67.8,33.80589436223109,0,61.5,Pleasant,False,False,60.2,35.2,55.0,100.0,1.0,47.3,Average,19.1
04-02-20,8.5,0.6,4.1,6.4,-2.4,6.1,6.1,0.0,13.6,6.1,61,False,2,89.5,75.6,92.8,46.482284523756114,0,70.8,Pleasant,False,False,70.5,45.6,55.0,100.0,1.0,54.0,Average,25.3
05-02-20,3.2,-2.8,0.6,0.2,-7.8,9.6,2.5,4.97,15.8,11.9,73,False,2,93.0,61.6,88.4,0.0,10,53.7,Average,False,False,50.6,20.8,90.0,100.0,1.0,45.3,Average,11.2
06-02-20,-0.9,-4.8,-3.2,-7.6,-10.3,2.1,0.0,1.47,21.8,16.7,73,False,2,74.0,91.6,76.4,71.48051782493845,10,74.7,Pleasant,False,True,75.9,0.0,100.0,100.0,1.0,54.3,Average,28.6
07-02-20,0.1,-7.0,-2.1,-4.7,-12.1,5.4,0.1,3.71,21.3,14.7,75,False,2,79.5,78.4,77.4,14.254327446538726,10,54.9,Average,False,False,53.0,1.2,90.0,100.0,1.0,40.3,Average,5.8
08-02-20,-1.4,-10.2,-6.0,-6.7,-15.2,0.0,0.0,0.0,11.5,8.4,3,False,2,60.0,100.0,97.0,92.35457364431252,0,79.1,Nice,False,True,82.6,0.0,100.0,100.0,1.0,58.5,Average,36.9
09-02-20,4.4,-5.1,-1.0,0.2,-9.9,0.0,0.0,0.0,8.9,5.4,3,False,2,85.0,100.0,100.0,91.80060200965718,0,89.1,Nice,False,True,91.5,20.8,100.0,100.0,1.0,66.7,Pleasant,49.2
10-02-20,11.4,-5.6,2.7,6.9,-9.6,0.3,0.3,0.0,15.4,6.5,51,False,2,96.5,98.8,89.2,62.638340173023444,0,82.5,Nice,False,False,82.6,47.6,90.0,100.0,1.0,68.6,Pleasant,48.3
11-02-20,8.1,-1.7,2.8,4.8,-5.0,0.8,0.7,0.07,26.3,11.7,71,False,2,96.0,96.8,67.4,41.79161925893249,0,72.9,Pleasant,False,False,71.6,39.2,90.0,100.0,1.0,61.0,Pleasant,36.2
12-02-20,3.2,-2.4,0.6,-3.1,-6.3,1.0,0.0,0.7,25.5,16.5,73,False,2,93.0,96.0,69.0,93.05096860091643,0,89.7,Nice,False,True,91.1,7.6,100.0,100.0,1.0,61.7,Pleasant,41.8
13-02-20,3.9,-5.8,0.1,-1.2,-10.3,0.4,0.0,0.28,22.1,13.0,71,False,2,90.5,98.4,75.8,90.39367515757225,0,88.7,Nice,False,True,90.2,15.2,100.0,100.0,1.0,64.2,Pleasant,45.3
14-02-20,9.0,-8.0,0.8,5.3,-11.9,0.0,0.0,0.0,8.2,5.1,3,False,2,94.0,100.0,100.0,85.72567366880462,0,90.6,Excellent,False,True,92.2,41.2,100.0,100.0,1.0,73.6,Pleasant,59.0
15-02-20,2.5,-0.4,1.0,-0.8,-4.1,5.0,2.0,2.1,8.6,6.9,73,False,2,95.0,80.0,100.0,1.5821352105270063,10,58.8,Average,False,False,55.9,16.8,90.0,100.0,1.0,44.0,Average,9.6
16-02-20,6.4,-3.9,1.1,3.7,-7.4,0.0,0.0,0.0,6.5,3.1,2,False,2,95.5,100.0,100.0,95.36279896208035,0,94.6,Excellent,False,True,96.6,34.8,100.0,100.0,1.0,73.0,Pleasant,59.0
17-02-20,10.7,-3.7,3.7,7.8,-6.7,0.0,0.0,0.0,7.0,2.3,3,False,2,91.5,100.0,100.0,95.91991600248174,0,93.2,Excellent,False,True,95.4,51.2,100.0,100.0,1.0,79.7,Nice,69.1
18-02-20,11.9,3.0,6.8,8.1,-1.1,0.0,0.0,0.0,12.5,5.8,3,False,2,76.0,100.0,95.0,87.20795662517334,0,83.5,Nice,False,True,86.0,52.4,100.0,100.0,1.0,78.4,Nice,66.3
19-02-20,6.2,-0.7,3.1,3.5,-3.5,0.6,0.6,0.0,9.0,4.4,51,False,2,94.5,97.6,100.0,4.279831846492832,0,61.9,Pleasant,False,False,59.4,34.0,90.0,100.0,1.0,51.5,Average,19.9
20-02-20,5.2,-0.5,2.1,1.8,-4.0,0.4,0.2,0.14,8.7,5.4,71,False,2,99.5,98.4,100.0,69.5007500248266,0,86.9,Nice,False,False,87.4,27.2,90.0,100.0,1.0,61.8,Pleasant,39.7
21-02-20,4.8,0.3,1.7,1.2,-2.7,0.9,0.0,0.63,12.0,5.6,71,False,2,98.5,96.4,96.0,74.34254295961654,0,87.6,Nice,False,True,88.3,24.8,100.0,100.0,1.0,64.8,Pleasant,44.6
22-02-20,3.4,-1.4,0.7,-0.8,-4.7,0.3,0.0,0.21,14.0,7.7,71,False,2,93.5,98.8,92.0,26.352542241262157,0,68.8,Pleasant,False,False,67.3,16.8,100.0,100.0,1.0,52.0,Average,20.6
23-02-20,8.0,-2.7,2.5,4.5,-6.5,0.0,0.0,0.0,10.0,6.1,3,False,2,97.5,100.0,100.0,78.30509671025156,0,89.4,Nice,False,True,90.4,38.0,100.0,100.0,1.0,70.9,Pleasant,54.1
24-02-20,9.0,-0.2,4.8,3.4,-4.4,8.8,8.7,0.07,36.7,22.9,71,False,2,86.0,64.8,46.599999999999994,57.680458564690475,0,68.0,Pleasant,False,False,67.6,33.6,55.0,90.3,1.0,50.5,Average,21.5
25-02-20,12.6,-3.8,3.0,9.7,-7.4,0.0,0.0,0.0,10.3,4.8,3,False,2,95.0,100.0,99.4,98.5325667691945,0,95.4,Excellent,False,True,97.6,58.8,100.0,100.0,1.0,83.2,Nice,74.7
26-02-20,14.0,-0.5,5.4,11.1,-3.6,0.0,0.0,0.0,17.4,7.2,3,False,2,83.0,100.0,85.2,98.54209863838113,0,89.5,Nice,False,True,92.0,64.4,100.0,100.0,1.0,85.5,Nice,78.1
27-02-20,4.6,0.2,1.5,2.4,-4.2,8.2,1.7,4.55,18.2,11.7,75,False,2,97.5,67.2,83.6,5.017256170338395,10,57.7,Average,False,False,54.6,29.6,90.0,100.0,1.0,49.8,Average,17.8
28-02-20,6.8,-3.9,1.0,3.0,-7.4,2.7,0.1,1.82,12.3,6.5,73,False,2,95.0,89.2,95.4,85.012135006475,10,89.0,Nice,False,True,90.2,32.0,90.0,100.0,1.0,66.8,Pleasant,47.9
29-02-20,1.9,-5.4,-0.7,-1.3,-9.4,7.3,0.0,5.11,14.2,8.7,75,False,2,86.5,70.8,91.6,36.06751173584332,20,65.6,Pleasant,False,False,64.5,14.8,100.0,100.0,1.0,53.1,Average,23.3
01-03-20,11.2,-6.2,1.3,7.8,-9.9,0.0,0.0,0.0,10.9,6.0,3,False,8,66.5,100.0,98.2,96.17872894713108,0,83.1,Nice,False,True,86.6,51.2,100.0,100.0,1.0,79.7,Nice,69.2
02-03-20,12.2,-0.2,5.6,9.0,-4.0,0.5,0.5,0.0,15.1,8.4,51,False,8,88.0,98.0,89.8,80.64944545503236,0,85.3,Nice,False,True,86.7,56.0,90.0,100.0,1.0,75.5,Nice,59.3
03-03-20,16.8,-0.4,8.5,14.3,-3.5,0.0,0.0,0.0,22.5,11.4,3,False,8,97.5,100.0,75.0,61.57071763240878,0,81.5,Nice,False,False,81.3,77.2,100.0,100.0,1.0,83.2,Nice,70.9
04-03-20,15.2,4.9,10.4,11.8,1.6,1.3,1.3,0.0,21.6,12.4,53,False,8,88.0,94.8,76.8,95.00508281962757,0,88.8,Nice,False,True,90.7,67.2,90.0,100.0,1.0,82.9,Nice,70.5
05-03-20,5.9,1.6,3.0,3.5,-1.3,6.7,6.2,0.35,12.6,7.6,71,False,8,75.0,73.2,94.8,0.0,-20,48.2,Average,False,False,46.7,34.0,55.0,100.0,1.0,40.1,Average,11.2
06-03-20,11.9,-0.8,5.1,9.2,-3.5,0.0,0.0,0.0,7.5,4.7,3,False,8,85.5,100.0,100.0,88.56287184777095,0,88.2,Nice,False,True,90.4,56.8,100.0,100.0,1.0,80.4,Nice,69.5
07-03-20,13.3,1.2,6.5,9.4,-1.5,0.7,0.7,0.0,17.4,7.5,51,False,8,92.5,97.2,85.2,78.4539724587814,0,85.9,Nice,False,True,86.9,57.6,90.0,100.0,1.0,75.7,Nice,59.3
08-03-20,8.6,4.5,5.7,6.1,2.5,10.0,10.0,0.0,9.9,5.0,61,False,8,88.5,60.0,100.0,8.67631907163386,0,55.4,Average,True,False,53.4,44.4,40.0,100.0,1.0,41.5,Average,12.0
09-03-20,6.5,3.4,5.0,4.5,1.2,5.1,5.1,0.0,7.8,3.7,53,False,8,85.0,79.6,100.0,8.808556890690605,0,57.0,Average,False,False,55.2,38.0,75.0,100.0,1.0,49.5,Average,19.7
10-03-20,7.4,4.6,5.5,4.8,2.3,1.0,1.0,0.0,9.8,6.4,51,False,8,87.5,96.0,100.0,0.0,0,57.4,Average,False,False,55.0,39.2,90.0,100.0,1.0,52.7,Average,21.2
11-03-20,8.9,5.4,6.6,5.0,2.9,0.5,0.5,0.0,14.5,8.7,51,False,8,93.0,98.0,91.0,16.919387347645035,0,65.1,Pleasant,False,False,63.1,40.0,90.0,100.0,1.0,56.4,Average,27.7
12-03-20,15.5,3.9,9.5,13.1,1.6,0.0,0.0,0.0,12.6,7.2,3,False,8,92.5,100.0,94.8,93.69401427745353,0,92.4,Excellent,False,True,94.3,72.4,100.0,100.0,1.0,87.7,Nice,80.9
13-03-20,18.6,5.9,11.4,16.4,2.7,0.2,0.2,0.0,20.0,9.3,51,False,8,83.0,99.2,80.0,93.27101447773414,0,87.1,Nice,False,True,89.2,85.6,90.0,100.0,1.0,89.9,Nice,79.8
14-03-20,9.7,2.4,6.2,5.6,-0.6,0.0,0.0,0.0,12.6,8.5,3,False,8,91.0,100.0,94.8,79.65621729760478,0,86.9,Nice,False,True,88.2,42.4,100.0,100.0,1.0,72.9,Pleasant,57.3
15-03-20,4.4,-4.5,0.9,1.4,-8.9,0.0,0.0,0.0,14.8,8.1,3,False,8,64.5,100.0,90.4,64.62614824096673,0,70.7,Pleasant,False,False,72.5,25.6,100.0,100.0,1.0,63.2,Pleasant,41.2
16-03-20,8.9,-4.5,0.4,4.7,-8.7,0.0,0.0,0.0,11.2,5.1,1,False,8,62.0,100.0,97.6,93.27776065871072,0,80.3,Nice,False,True,83.8,38.8,100.0,100.0,1.0,74.2,Pleasant,60.6
17-03-20,12.0,-4.0,3.5,7.5,-7.8,0.0,0.0,0.0,13.8,5.7,2,False,8,77.5,100.0,92.4,93.39605596083584,0,86.1,Nice,False,True,88.7,50.0,100.0,100.0,1.0,78.7,Nice,67.4
18-03-20,10.5,-0.9,4.1,6.7,-5.1,0.0,0.0,0.0,10.1,6.5,3,False,8,80.5,100.0,99.8,91.30891002547722,0,87.1,Nice,False,True,89.7,46.8,100.0,100.0,1.0,77.0,Nice,64.6
19-03-20,13.4,-0.8,5.4,8.9,-4.7,0.0,0.0,0.0,14.5,7.4,3,False,8,87.0,100.0,91.0,93.02980325672972,0,89.6,Nice,False,True,91.8,55.6,100.0,100.0,1.0,80.8,Nice,70.6
20-03-20,15.0,1.8,8.5,13.9,-2.2,0.0,0.0,0.0,14.4,5.3,3,False,8,97.5,100.0,91.2,92.48337770814159,0,93.7,Excellent,False,True,95.2,75.6,100.0,100.0,1.0,88.7,Nice,82.4
21-03-20,16.6,3.8,10.0,13.5,0.9,0.6,0.6,0.0,11.9,7.3,53,False,8,90.0,97.6,96.2,90.44791267317503,0,90.0,Excellent,False,True,91.9,74.0,90.0,100.0,1.0,84.7,Nice,72.5
22-03-20,5.1,-1.4,1.6,2.9,-5.6,5.7,1.8,2.73,14.3,7.9,73,False,8,68.0,77.2,91.4,0.0,-20,45.7,Average,False,False,44.5,31.6,90.0,100.0,1.0,49.6,Average,17.1
23-03-20,2.1,-2.9,-1.3,-3.8,-7.4,6.3,0.1,4.34,21.7,14.1,73,False,8,53.5,74.8,76.6,0.3068823041941558,-20,38.5,Poor,False,False,37.7,4.8,90.0,100.0,1.0,39.0,Poor,2.7
24-03-20,-0.6,-5.2,-3.2,-6.4,-10.4,2.8,0.0,1.96,17.9,14.4,73,False,8,44.0,88.8,84.2,32.149198200956036,-20,48.5,Average,False,False,50.0,0.0,100.0,100.0,1.0,46.4,Average,12.9
25-03-20,3.7,-4.4,-1.2,-1.1,-9.2,0.5,0.0,0.35,15.6,10.2,71,False,8,54.0,98.0,88.8,59.32127396999978,-20,63.8,Pleasant,False,False,66.2,15.6,100.0,100.0,1.0,58.1,Average,33.1
26-03-20,11.3,-3.2,3.3,7.3,-7.1,0.0,0.0,0.0,21.9,11.3,3,False,8,76.5,100.0,76.2,94.37529998970669,0,84.7,Nice,False,True,87.1,49.2,100.0,100.0,1.0,78.6,Nice,67.3
27-03-20,11.6,-1.3,4.5,8.2,-5.2,0.0,0.0,0.0,16.1,8.3,0,False,8,82.5,100.0,87.8,96.18634856981708,0,88.7,Nice,False,True,91.1,52.8,100.0,100.0,1.0,80.4,Nice,70.2
28-03-20,11.0,0.6,5.5,8.6,-3.3,0.0,0.0,0.0,8.3,4.8,3,False,8,87.5,100.0,100.0,95.22017463737706,0,91.3,Excellent,False,True,93.7,54.4,100.0,100.0,1.0,80.8,Nice,70.7
29-03-20,14.4,0.2,6.3,9.9,-3.6,0.0,0.0,0.0,13.8,7.8,2,False,8,91.5,100.0,92.4,97.14945649847935,0,93.0,Excellent,False,True,95.1,59.6,100.0,100.0,1.0,83.3,Nice,74.6
30-03-20,12.3,1.1,6.5,9.3,-2.7,1.6,1.6,0.0,15.2,8.4,53,False,8,92.5,93.6,89.6,93.68859216235141,0,91.0,Excellent,False,True,92.9,57.2,90.0,100.0,1.0,78.6,Nice,64.6
31-03-20,1.5,-3.8,-1.7,-2.3,-7.3,7.0,0.5,4.55,12.1,7.0,73,False,8,51.5,72.0,95.8,0.0,-20,38.7,Poor,False,False,38.4,10.8,90.0,100.0,1.0,41.3,Average,5.8
01-04-20,5.0,-6.2,-0.8,1.4,-9.9,0.0,0.0,0.0,13.1,5.5,3,False,15,21.0,100.0,93.8,97.86202540809042,0,65.2,Pleasant,False,True,70.9,25.6,100.0,100.0,1.0,69.8,Pleasant,54.5
02-04-20,7.9,-6.0,1.0,5.0,-9.8,0.0,0.0,0.0,9.2,4.1,3,False,15,30.0,100.0,100.0,98.32531939895924,0,69.4,Pleasant,False,True,74.8,40.0,100.0,100.0,1.0,75.7,Nice,63.3
03-04-20,12.5,-3.0,4.4,9.3,-6.2,0.0,0.0,0.0,9.9,4.5,1,False,15,47.0,100.0,100.0,98.5243587965874,0,76.3,Nice,False,True,80.9,57.2,100.0,100.0,1.0,82.6,Nice,73.7
04-04-20,12.9,1.0,6.6,9.0,-2.9,0.0,0.0,0.0,19.3,8.3,3,False,15,58.0,100.0,81.4,88.613024972492,0,75.7,Nice,False,True,78.9,56.0,100.0,100.0,1.0,80.1,Nice,69.0
05-04-20,11.7,-0.9,4.9,7.4,-4.8,0.0,0.0,0.0,20.6,11.9,2,False,15,49.5,100.0,78.8,98.06173728833438,0,75.4,Nice,False,True,79.4,49.6,100.0,100.0,1.0,79.5,Nice,69.0
06-04-20,12.9,-2.5,4.3,8.7,-6.9,0.0,0.0,0.0,13.7,9.0,0,False,15,46.5,100.0,92.6,97.83243378255649,0,75.2,Nice,False,True,79.7,54.8,100.0,100.0,1.0,81.5,Nice,72.0
07-04-20,14.4,-4.2,3.6,10.3,-8.4,0.0,0.0,0.0,11.9,7.4,0,False,15,43.0,100.0,96.2,97.60463664025507,0,74.1,Pleasant,False,True,78.7,61.2,100.0,100.0,1.0,84.0,Nice,75.8
08-04-20,14.6,-2.3,5.9,12.3,-5.8,0.0,0.0,0.0,9.6,4.2,0,False,15,54.5,100.0,100.0,97.37866035307273,0,78.9,Nice,False,True,83.0,69.2,100.0,100.0,1.0,87.2,Nice,80.5
09-04-20,16.7,3.2,9.4,15.2,-0.9,0.0,0.0,0.0,11.5,5.3,0,False,15,72.0,100.0,97.0,97.15464463592468,0,85.6,Nice,False,True,88.8,80.8,100.0,100.0,1.0,91.8,Excellent,87.3
10-04-20,17.4,2.0,9.3,15.2,-2.1,0.0,0.0,0.0,13.5,8.4,2,False,15,71.5,100.0,93.0,96.93276719845802,0,85.0,Nice,False,True,88.1,80.8,100.0,100.0,1.0,91.7,Excellent,87.3
11-04-20,15.5,2.3,8.4,13.1,-1.0,0.0,0.0,0.0,10.9,5.5,3,False,15,67.0,100.0,98.2,96.71326136441951,0,83.5,Nice,False,True,87.0,72.4,100.0,100.0,1.0,88.3,Nice,82.1
12-04-20,15.8,1.9,9.4,14.3,-2.0,0.0,0.0,0.0,16.2,8.2,3,False,15,72.0,100.0,87.6,75.72181232050093,0,77.3,Nice,False,True,79.2,77.2,100.0,100.0,1.0,86.0,Nice,76.6
13-04-20,18.1,2.4,10.9,15.3,-0.6,0.0,0.0,0.0,14.5,8.0,3,False,15,79.5,100.0,91.0,88.53060019530874,0,85.1,Nice,False,True,87.3,81.2,100.0,100.0,1.0,90.2,Excellent,84.1
14-04-20,15.1,2.3,9.7,13.2,-2.2,8.3,8.3,0.0,21.3,12.9,61,False,15,73.5,66.8,77.4,30.39126731410393,0,56.2,Average,False,False,55.6,72.8,55.0,100.0,1.0,61.7,Pleasant,30.7
15-04-20,6.9,-1.8,2.8,3.0,-5.3,3.3,0.6,1.89,17.3,10.8,73,False,15,39.0,86.8,85.4,95.86227510292342,-20,68.6,Pleasant,False,True,73.6,32.0,90.0,100.0,1.0,69.0,Pleasant,51.8
16-04-20,15.1,0.2,7.1,12.5,-3.4,0.0,0.0,0.0,10.0,7.9,3,False,15,60.5,100.0,100.0,95.57964562008317,0,80.7,Nice,False,True,84.4,70.0,100.0,100.0,1.0,87.1,Nice,80.2
17-04-20,18.2,5.1,11.3,16.1,1.9,0.0,0.0,0.0,12.5,6.5,3,False,15,81.5,100.0,95.0,94.57285967976378,0,88.3,Nice,False,True,90.9,84.4,100.0,100.0,1.0,92.7,Excellent,88.5
18-04-20,18.5,8.8,13.2,15.9,5.6,0.0,0.0,0.0,20.9,8.2,2,False,15,91.0,100.0,78.2,95.15470849336361,0,91.0,Excellent,False,True,92.7,83.6,100.0,100.0,1.0,92.5,Excellent,88.2
19-04-20,14.2,7.7,11.2,12.4,5.0,3.6,3.6,0.0,8.1,4.5,61,False,15,81.0,85.6,100.0,60.475393483515916,0,74.4,Pleasant,False,False,75.4,69.6,75.0,100.0,1.0,72.4,Pleasant,49.5
20-04-20,12.3,2.1,7.5,11.2,-1.1,2.6,2.6,0.0,14.6,7.0,61,False,15,62.5,89.6,90.8,91.11036028920371,0,77.6,Nice,False,True,80.8,64.8,90.0,100.0,1.0,81.1,Nice,67.8
21-04-20,11.8,0.6,6.0,8.1,-2.7,0.0,0.0,0.0,18.6,10.2,3,False,15,55.0,100.0,82.8,88.22600330966014,0,74.5,Pleasant,False,True,77.8,52.4,100.0,100.0,1.0,78.6,Nice,66.7
22-04-20,12.4,0.3,6.2,10.3,-3.3,0.0,0.0,0.0,9.5,5.4,2,False,15,56.0,100.0,100.0,94.76511448314996,0,78.6,Nice,False,True,82.5,61.2,100.0,100.0,1.0,83.4,Nice,74.6
